0.3	 11
0.15	 6
0.15	 6
0.15	 6
0.15	 6
0.15	 6
0.15	 6
0.15	 6
0.15	 6
0.15	 6
0.15	 6
0.15	 6
0.15	 6
0.15	 6
0.15	 6
0.15	 8
0.15	 6
0.15	 6
0.15	 6
0.15	 6
0.15	 6
0.15	 6
0.15	 6
0.15	 6
0.15	 6
0.15	 6
0.15	 6
0.15	 6
0.15	 6
0.15	 6
0.15	 6
0.15	 1
0	 6
0.15	 6
0.15	 6
0.15	 6
0.3	 6
0.15	 6
0.15	 6
0.15	 6
0.15	 6
0.15	 10
0	 6
0.15	 6
0.15	 6
0.15	 6
0.15	 6
0.15	 6
0.15	 6
0.15	 6
0.15	 6
0.15	 6
0.15	 6
0.15	 6
0.15	 6
0.15	 6
0.15	 6
0.15	 6
0.15	 10
0	 6
0.15	 6
0.15	 6
0.15	 6
0.15	 6
0.15	 6
0.15	 6
0.3	 6
0.15	 6
0.15	 6
0.15	 6
0.3	 6
0.15	 6
0.15	 6
0.15	 1
0	 6
0.15	 6
0.15	 6
0.15	 6
0.15	 6
