bpm	100.0
14	0.6	0	0	0	0	0	0	0	0
14	0.6	0	0	0	0	0	0	0	0
14	0.6	0	0	0	0	0	0	0	0
14	0.6	0	0	0	0	0	0	0	0
15	0.6	1	0	7	0	0	0	-5	0
15	0.6	0	1	0	7	0	0	0	-5
15	0.6	1	0	7	0	0	0	-5	0
15	0.6	0	1	0	7	0	0	0	-5
15	0.6	1	0	7	0	0	0	-5	0
15	0.6	0	1	0	7	0	0	0	-5
15	0.6	1	0	7	0	0	0	-5	0
15	0.6	0	1	0	7	0	0	0	-5
14	0.6	0	0	0	0	0	0	0	0
14	0.6	0	0	0	0	0	0	0	0
14	0.6	0	0	0	0	0	0	0	0
14	0.6	0	0	0	0	0	0	0	0
15	0.6	1	0	7	0	0	0	0	0
15	0.6	0	1	0	7	0	0	0	0
15	0.6	1	0	7	0	0	0	0	0
15	0.6	0	1	0	7	0	0	0	0
15	0.6	1	0	7	0	0	0	0	0
15	0.6	0	1	0	7	0	0	0	0
15	0.6	1	0	7	0	0	0	0	0
15	0.6	0	1	0	7	0	0	0	0
14	0.6	0	0	0	0	0	0	0	0
14	0.6	0	0	0	0	0	0	0	0
14	0.6	0	0	0	0	0	0	0	0
14	0.6	0	0	0	0	0	0	0	0
15	0.6	1	0	7	0	0	0	5	0
15	0.6	0	1	0	7	0	0	0	5
15	0.6	1	0	7	0	0	0	5	0
15	0.6	0	1	0	7	0	0	0	5
15	0.6	1	0	7	0	0	0	5	0
15	0.6	0	1	0	7	0	0	0	5
15	0.6	1	0	7	0	0	0	5	0
15	0.6	0	1	0	7	0	0	0	5
14	0.6	0	0	0	0	0	0	0	0
14	0.6	0	0	0	0	0	0	0	0
14	0.6	0	0	0	0	0	0	0	0
14	0.6	0	0	0	0	0	0	0	0
end	100.0
